city,corridor,zone,hour,day_of_week,vehicle_count,historical_avg_speed_kmh,is_tech_corridor,rain_factor,target_speed_kmh,congestion_level
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,15,3,143,16.0,1,1.0,11.3,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,7,0,214,35.0,0,1.0,22.3,MODERATE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,3,5,476,16.0,1,1.0,6.0,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,13,3,225,20.0,1,1.0,12.5,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,2,4,457,48.0,1,1.0,18.9,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,17,2,132,18.0,1,1.0,5.3,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,5,6,163,24.0,0,1.0,16.5,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,2,1,131,48.0,1,0.5,17.3,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,22,2,452,22.0,0,1.0,8.8,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,7,3,417,48.0,1,0.5,10.4,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,8,3,487,35.0,0,1.0,7.5,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,1,1,381,48.0,1,1.0,22.5,MODERATE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,11,5,76,22.0,0,1.0,10.0,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,5,2,276,20.0,1,0.5,5.7,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,19,6,371,22.0,0,0.5,4.0,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,9,1,92,16.0,1,0.5,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,15,0,284,18.0,1,0.5,5.1,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,15,2,275,16.0,1,1.0,9.2,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,9,1,295,12.0,1,1.0,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,11,2,516,48.0,1,1.0,6.6,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,22,6,161,24.0,0,1.0,16.5,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,12,6,418,16.0,1,1.0,6.9,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,20,3,147,24.0,0,1.0,9.9,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,4,6,65,48.0,1,1.0,37.7,LOW
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,14,1,486,20.0,1,1.0,7.3,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,16,1,364,35.0,0,1.0,17.0,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,0,1,453,22.0,0,1.0,8.7,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,17,2,537,12.0,1,1.0,4.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,7,1,373,35.0,0,1.0,16.7,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,20,3,95,48.0,1,1.0,14.9,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,16,5,212,24.0,0,1.0,15.3,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,22,5,269,35.0,0,1.0,20.3,MODERATE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,21,0,253,35.0,0,0.5,6.1,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,7,2,514,12.0,1,0.5,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,20,4,336,18.0,1,1.0,4.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,7,6,464,12.0,1,1.0,4.6,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,20,3,80,12.0,1,1.0,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,23,0,254,48.0,1,1.0,28.6,MODERATE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,13,6,64,18.0,1,1.0,14.1,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,23,0,364,48.0,1,0.5,11.7,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,20,3,161,48.0,1,1.0,13.6,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,16,4,135,16.0,1,0.5,5.7,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,14,3,582,24.0,0,0.5,4.0,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,3,4,503,24.0,0,1.0,8.3,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,16,2,275,16.0,1,1.0,9.2,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,23,4,515,48.0,1,1.0,16.1,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,5,2,357,35.0,0,1.0,17.3,HEAVY
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,4,2,509,12.0,1,1.0,4.1,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,1,5,591,24.0,0,1.0,6.2,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,22,5,138,24.0,0,0.5,8.5,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,15,5,258,24.0,0,0.5,7.1,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,17,2,348,20.0,1,1.0,4.1,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,15,2,439,48.0,1,1.0,19.7,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,3,4,104,24.0,0,1.0,17.9,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,14,0,375,48.0,1,1.0,22.8,MODERATE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,17,0,497,16.0,1,0.5,4.0,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,15,1,333,16.0,1,0.5,4.1,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,14,6,156,48.0,1,1.0,33.3,LOW
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,0,3,542,12.0,1,0.5,4.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,5,4,410,35.0,0,0.5,7.7,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,6,0,283,16.0,1,1.0,9.1,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,2,2,442,24.0,0,0.5,4.9,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,3,5,137,12.0,1,0.5,4.3,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,7,4,521,22.0,0,1.0,7.2,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,0,2,205,24.0,0,1.0,15.5,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,5,3,138,20.0,1,1.0,14.2,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,16,4,130,20.0,1,1.0,14.4,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,10,6,482,22.0,0,0.5,4.0,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,4,4,517,22.0,0,1.0,7.3,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,14,1,596,12.0,1,1.0,4.0,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,22,1,320,22.0,0,0.5,5.8,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,5,2,548,48.0,1,1.0,14.5,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,8,4,318,24.0,0,1.0,7.5,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,3,3,451,24.0,0,1.0,9.6,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,3,1,236,48.0,1,0.5,14.7,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,18,5,136,22.0,0,1.0,9.2,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,0,1,61,35.0,0,0.5,13.8,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,19,1,539,16.0,1,1.0,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,21,3,209,18.0,1,1.0,4.8,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,4,5,560,24.0,0,1.0,7.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,7,5,124,12.0,1,1.0,8.7,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,11,1,189,18.0,1,1.0,4.9,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,5,1,508,12.0,1,1.0,4.1,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,5,2,372,12.0,1,1.0,5.7,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,9,6,337,48.0,1,1.0,10.1,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,9,6,496,20.0,1,1.0,4.0,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,10,5,419,24.0,0,1.0,6.1,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,21,6,554,18.0,1,1.0,4.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,19,2,588,35.0,0,0.5,4.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,21,4,188,35.0,0,1.0,13.6,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,13,6,340,16.0,1,1.0,8.2,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,21,3,86,16.0,1,1.0,5.0,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,7,4,176,24.0,0,1.0,16.2,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,5,5,475,16.0,1,0.5,4.0,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,13,5,380,20.0,1,1.0,9.4,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,13,5,132,48.0,1,1.0,34.5,LOW
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,8,0,277,12.0,1,1.0,4.0,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,1,5,522,16.0,1,1.0,5.2,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,19,1,105,22.0,0,1.0,9.6,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,9,6,477,24.0,0,1.0,5.3,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,9,4,232,16.0,1,1.0,4.1,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,17,3,290,16.0,1,1.0,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,13,3,393,48.0,1,1.0,21.9,MODERATE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,13,3,352,24.0,0,1.0,12.0,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,20,2,522,16.0,1,1.0,4.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,8,2,259,35.0,0,1.0,12.2,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,11,4,85,18.0,1,0.5,4.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,12,3,80,12.0,1,1.0,9.2,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,9,4,231,35.0,0,1.0,12.7,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,15,0,341,22.0,0,0.5,5.6,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,15,2,199,20.0,1,1.0,13.0,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,12,5,193,16.0,1,0.5,5.3,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,0,5,361,16.0,1,1.0,7.8,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,15,0,434,12.0,1,1.0,5.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,17,4,513,12.0,1,1.0,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,13,5,403,48.0,1,1.0,21.5,MODERATE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,0,1,184,22.0,0,1.0,14.7,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,3,0,375,24.0,0,0.5,5.7,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,23,3,312,20.0,1,1.0,10.8,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,16,6,260,20.0,1,1.0,11.8,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,4,6,122,22.0,0,0.5,8.0,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,15,5,107,24.0,0,1.0,17.8,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,10,3,404,18.0,1,1.0,4.0,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,12,2,62,22.0,0,1.0,17.3,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,21,5,317,35.0,0,1.0,11.0,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,19,1,512,24.0,0,1.0,4.8,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,23,3,477,24.0,0,1.0,9.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,16,3,75,18.0,1,1.0,13.9,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,10,4,303,35.0,0,1.0,11.3,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,1,2,386,16.0,1,0.5,4.0,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,14,6,399,22.0,0,1.0,9.9,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,15,2,170,20.0,1,0.5,6.8,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,19,3,198,35.0,0,0.5,6.7,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,17,0,229,35.0,0,1.0,12.8,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,5,0,535,16.0,1,0.5,4.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,17,1,488,35.0,0,1.0,7.5,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,5,0,146,16.0,1,0.5,5.6,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,5,4,401,22.0,0,1.0,9.9,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,17,5,571,20.0,1,1.0,4.0,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,12,4,65,16.0,1,1.0,12.6,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,22,4,455,35.0,0,0.5,6.9,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,12,4,282,16.0,1,1.0,9.1,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,0,5,481,48.0,1,1.0,17.7,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,19,5,452,20.0,1,1.0,4.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,19,1,262,12.0,1,1.0,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,6,5,235,18.0,1,0.5,5.5,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,9,2,186,12.0,1,1.0,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,14,5,433,48.0,1,1.0,20.0,MODERATE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,19,6,344,48.0,1,0.5,5.0,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,15,2,552,20.0,1,1.0,6.0,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,17,1,481,16.0,1,1.0,4.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,12,1,118,35.0,0,1.0,25.6,MODERATE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,5,3,184,24.0,0,0.5,8.0,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,15,0,457,22.0,0,1.0,8.6,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,20,2,429,35.0,0,1.0,8.7,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,19,5,322,16.0,1,1.0,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,15,3,386,48.0,1,1.0,22.3,MODERATE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,14,2,198,35.0,0,1.0,22.8,MODERATE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,5,1,152,22.0,0,1.0,15.4,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,23,2,171,20.0,1,1.0,13.6,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,21,5,227,18.0,1,1.0,4.6,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,17,1,460,16.0,1,1.0,4.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,13,1,491,35.0,0,1.0,12.6,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,22,4,254,20.0,1,1.0,11.9,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,18,0,482,35.0,0,0.5,4.0,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,17,3,64,16.0,1,0.5,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,6,3,299,48.0,1,1.0,26.4,MODERATE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,19,3,256,20.0,1,1.0,4.9,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,17,1,599,16.0,1,1.0,4.0,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,13,1,237,20.0,1,1.0,12.3,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,13,0,243,24.0,0,1.0,14.6,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,9,4,109,16.0,1,1.0,4.9,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,23,0,165,12.0,1,1.0,8.2,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,4,3,174,12.0,1,1.0,8.1,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,7,5,371,22.0,0,1.0,10.5,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,7,4,124,16.0,1,1.0,11.6,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,5,6,439,48.0,1,1.0,19.7,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,14,3,261,16.0,1,0.5,4.7,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,7,5,365,18.0,1,1.0,8.7,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,15,4,229,16.0,1,1.0,9.9,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,0,5,463,20.0,1,1.0,7.7,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,2,0,504,12.0,1,1.0,4.2,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,7,3,519,35.0,0,1.0,11.6,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,22,5,200,35.0,0,0.5,11.4,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,12,0,546,22.0,0,1.0,6.7,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,1,0,564,35.0,0,1.0,10.0,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,13,2,100,35.0,0,1.0,26.2,MODERATE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,23,3,366,22.0,0,0.5,5.3,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,1,3,293,20.0,1,1.0,11.1,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,2,2,179,24.0,0,1.0,16.1,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,19,4,399,24.0,0,1.0,6.4,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,23,4,199,48.0,1,1.0,31.2,LOW
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,4,4,108,24.0,0,0.5,8.9,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,10,2,173,16.0,1,1.0,4.5,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,0,5,109,12.0,1,1.0,8.9,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,20,4,276,22.0,0,1.0,7.4,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,3,1,345,12.0,1,1.0,6.1,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,18,6,90,35.0,0,1.0,15.6,HEAVY
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,10,0,355,12.0,1,1.0,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,6,5,464,18.0,1,1.0,6.9,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,19,6,158,20.0,1,1.0,5.7,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,22,2,380,22.0,0,1.0,10.3,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,14,6,477,20.0,1,1.0,7.5,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,2,1,210,12.0,1,1.0,7.7,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,14,2,313,18.0,1,1.0,9.7,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,11,2,138,12.0,1,0.5,4.0,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,11,0,123,16.0,1,1.0,4.8,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,22,5,108,24.0,0,1.0,17.8,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,21,6,529,18.0,1,0.5,4.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,14,5,157,35.0,0,1.0,24.3,MODERATE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,2,3,104,48.0,1,1.0,35.8,LOW
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,7,4,262,16.0,1,1.0,9.4,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,20,3,239,16.0,1,1.0,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,12,6,224,18.0,1,1.0,11.3,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,14,4,174,24.0,0,1.0,16.2,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,22,1,436,48.0,1,1.0,19.9,HEAVY
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,17,4,260,12.0,1,1.0,4.0,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,20,0,67,20.0,1,0.5,4.0,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,23,4,105,24.0,0,0.5,8.9,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,6,1,586,24.0,0,1.0,6.3,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,0,0,183,35.0,0,1.0,23.3,MODERATE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,2,0,324,16.0,1,1.0,8.4,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,2,3,492,18.0,1,1.0,6.4,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,18,5,135,20.0,1,1.0,5.9,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,18,6,140,24.0,0,0.5,5.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,12,5,451,35.0,0,1.0,14.0,HEAVY
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,21,6,397,12.0,1,1.0,4.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,7,0,185,35.0,0,0.5,11.6,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,4,5,434,20.0,1,1.0,8.3,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,14,5,356,22.0,0,1.0,10.9,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,21,6,179,48.0,1,0.5,6.6,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,7,4,180,20.0,1,1.0,13.4,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,17,0,377,48.0,1,1.0,9.3,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,3,6,555,22.0,0,1.0,6.5,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,14,4,328,35.0,0,0.5,9.1,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,9,4,552,20.0,1,1.0,4.0,SEVERE
