city,corridor,zone,hour,day_of_week,vehicle_count,historical_avg_speed_kmh,target_speed_kmh,congestion_level
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,10,5,447,35.0,6.2,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,21,4,506,22.0,5.0,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,4,6,485,25.0,8.4,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,16,0,159,25.0,17.0,HEAVY
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,4,2,385,18.0,7.9,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,8,1,360,35.0,16.4,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,22,4,112,22.0,16.1,HEAVY
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,12,0,490,18.0,5.9,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,20,3,147,22.0,7.2,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,0,6,252,22.0,12.8,HEAVY
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,4,6,277,20.0,11.1,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,16,1,238,16.0,9.6,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,18,3,137,14.0,5.0,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,16,6,392,18.0,7.8,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,8,1,160,25.0,17.0,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,18,6,289,22.0,5.6,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,13,6,361,25.0,11.7,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,15,4,310,25.0,13.0,HEAVY
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,8,0,91,16.0,12.1,HEAVY
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,5,1,361,14.0,6.5,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,19,4,387,25.0,5.2,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,0,6,494,45.0,14.6,HEAVY
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,11,1,404,20.0,5.0,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,19,6,507,16.0,5.0,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,5,3,130,45.0,32.0,LOW
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,4,6,220,25.0,15.4,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,14,2,165,45.0,30.4,MODERATE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,15,5,363,45.0,20.9,HEAVY
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,3,6,100,20.0,14.9,HEAVY
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,10,1,300,20.0,5.0,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,18,4,512,18.0,5.0,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,22,6,158,45.0,30.7,MODERATE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,11,3,466,25.0,5.0,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,23,1,253,14.0,8.1,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,11,0,306,20.0,5.0,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,11,6,465,22.0,5.0,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,12,2,145,22.0,15.3,HEAVY
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,23,5,502,25.0,7.9,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,14,2,502,35.0,11.1,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,12,3,508,18.0,5.6,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,0,3,309,20.0,10.4,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,16,5,218,18.0,11.1,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,12,1,361,20.0,9.3,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,0,6,217,20.0,12.4,HEAVY
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,14,1,479,35.0,11.9,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,3,2,133,22.0,15.6,HEAVY
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,20,5,408,20.0,5.0,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,1,3,207,14.0,8.8,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,5,4,113,20.0,14.6,HEAVY
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,17,2,150,20.0,6.5,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,3,5,363,20.0,9.3,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,15,4,114,45.0,32.8,LOW
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,16,5,314,16.0,8.3,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,9,3,189,22.0,6.7,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,22,6,124,22.0,15.8,HEAVY
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,12,3,171,18.0,12.0,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,14,0,162,22.0,14.9,HEAVY
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,11,4,416,14.0,5.0,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,3,4,279,45.0,24.9,MODERATE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,20,6,270,35.0,9.3,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,8,2,305,35.0,18.4,HEAVY
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,14,0,284,20.0,11.0,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,10,6,462,16.0,5.0,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,11,3,479,35.0,5.6,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,3,5,492,25.0,8.2,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,16,1,321,18.0,9.2,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,12,6,271,20.0,11.2,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,15,6,125,16.0,11.5,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,2,6,213,22.0,13.7,HEAVY
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,9,4,446,20.0,5.0,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,14,1,443,45.0,17.1,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,19,2,211,22.0,6.5,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,8,0,110,18.0,13.2,HEAVY
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,9,5,316,35.0,8.5,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,19,4,157,18.0,5.8,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,18,4,133,14.0,5.0,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,9,3,153,16.0,5.2,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,12,6,296,14.0,7.5,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,12,4,369,14.0,6.4,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,22,0,223,45.0,27.6,MODERATE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,0,3,310,22.0,11.5,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,6,5,479,25.0,8.5,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,14,3,274,25.0,14.0,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,2,1,483,22.0,7.4,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,12,2,391,14.0,6.1,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,15,0,178,14.0,9.3,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,14,2,97,16.0,12.0,HEAVY
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,2,3,248,20.0,11.7,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,16,5,253,22.0,12.8,HEAVY
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,8,6,285,18.0,9.8,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,13,5,336,22.0,10.8,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,14,1,427,20.0,7.9,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,3,1,102,25.0,18.5,HEAVY
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,19,4,433,25.0,5.0,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,13,3,519,14.0,5.0,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,1,5,175,14.0,9.3,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,0,2,343,25.0,12.1,HEAVY
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,23,5,107,20.0,14.7,HEAVY
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,15,3,165,16.0,10.8,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,9,3,389,18.0,5.0,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,0,1,108,18.0,13.2,HEAVY
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,16,0,421,20.0,8.1,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,8,4,310,22.0,11.5,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,2,6,96,45.0,33.7,LOW
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,0,3,113,25.0,18.2,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,21,5,106,45.0,15.6,HEAVY
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,17,2,329,16.0,5.0,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,11,5,164,35.0,11.1,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,1,6,226,22.0,13.4,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,4,2,130,45.0,32.0,LOW
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,5,2,243,22.0,13.0,HEAVY
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,21,5,222,35.0,10.1,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,18,4,276,18.0,5.0,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,8,4,489,22.0,7.3,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,16,6,203,16.0,10.1,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,12,1,239,45.0,26.8,MODERATE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,7,1,483,45.0,15.2,HEAVY
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,6,5,269,35.0,19.7,HEAVY
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,0,3,180,20.0,13.2,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,1,6,308,22.0,11.5,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,16,5,183,16.0,10.5,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,19,3,236,14.0,5.0,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,14,4,196,22.0,14.1,HEAVY
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,4,5,111,16.0,11.7,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,13,1,263,20.0,11.4,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,2,3,384,45.0,19.9,HEAVY
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,9,4,474,14.0,5.0,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,8,4,346,25.0,12.1,HEAVY
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,16,6,503,18.0,5.7,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,9,3,196,45.0,13.6,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,17,6,255,45.0,12.3,HEAVY
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,5,4,518,25.0,7.5,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,6,0,179,18.0,11.9,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,23,0,375,22.0,9.9,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,22,4,340,25.0,12.2,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,10,6,214,22.0,6.4,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,20,1,361,35.0,7.7,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,3,3,385,16.0,7.1,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,14,1,314,16.0,8.3,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,21,3,452,20.0,5.0,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,2,6,198,18.0,11.5,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,10,4,509,25.0,5.0,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,4,4,288,35.0,19.0,HEAVY
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,15,3,312,14.0,7.3,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,0,2,406,25.0,10.5,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,18,1,468,18.0,5.0,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,20,1,485,35.0,5.5,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,9,3,295,20.0,5.0,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,5,1,111,45.0,32.9,LOW
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,21,5,279,18.0,5.0,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,15,6,396,25.0,10.7,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,9,3,366,20.0,5.0,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,9,3,185,35.0,10.8,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,18,4,352,16.0,5.0,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,10,5,353,45.0,10.1,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,12,2,482,45.0,15.2,HEAVY
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,22,0,384,35.0,15.5,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,17,2,344,45.0,10.3,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,1,3,452,25.0,9.2,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,4,0,354,20.0,9.5,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,16,6,477,14.0,5.0,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,9,0,470,35.0,5.8,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,16,4,190,14.0,9.1,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,5,2,298,25.0,13.3,HEAVY
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,8,3,419,20.0,8.1,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,8,4,387,20.0,8.8,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,17,5,272,16.0,5.0,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,2,4,295,20.0,10.7,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,11,4,151,18.0,5.8,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,22,5,271,14.0,7.9,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,5,3,338,18.0,8.8,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,18,2,470,22.0,5.0,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,17,0,257,18.0,5.0,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,9,6,383,45.0,9.4,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,9,2,345,20.0,5.0,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,15,4,313,35.0,18.1,HEAVY
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,5,5,428,35.0,13.8,HEAVY
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,0,1,154,16.0,11.0,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,14,4,325,45.0,22.7,MODERATE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,0,5,105,22.0,16.2,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,4,3,367,22.0,10.1,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,15,0,315,45.0,23.2,MODERATE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,21,5,168,16.0,5.1,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,21,5,393,14.0,5.0,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,22,2,82,20.0,15.3,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,18,1,314,22.0,5.3,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,23,6,155,18.0,12.3,HEAVY
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,13,1,163,18.0,12.2,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,14,1,346,22.0,10.6,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,1,2,172,18.0,12.0,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,19,6,230,45.0,12.8,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,20,2,139,45.0,14.9,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,11,6,384,22.0,5.0,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,7,5,279,18.0,10.0,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,17,6,391,22.0,5.0,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,5,6,312,25.0,13.0,HEAVY
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,11,1,519,35.0,5.0,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,10,3,217,35.0,10.2,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,2,0,331,22.0,11.0,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,9,2,239,45.0,12.6,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,14,3,392,22.0,9.5,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,4,5,227,22.0,13.4,HEAVY
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,7,5,448,18.0,6.7,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,9,0,127,20.0,6.7,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,9,6,498,16.0,5.0,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,19,6,240,22.0,6.2,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,6,6,480,20.0,6.8,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,3,1,369,45.0,20.6,HEAVY
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,10,0,514,14.0,5.0,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,16,5,204,25.0,15.8,HEAVY
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,19,6,174,25.0,7.8,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,10,1,321,18.0,5.0,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,3,0,257,35.0,20.2,HEAVY
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,23,2,397,25.0,10.7,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,1,2,174,14.0,9.3,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,19,5,165,25.0,7.9,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,16,4,175,35.0,23.2,MODERATE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,23,1,229,22.0,13.3,HEAVY
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,18,6,234,25.0,7.1,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,5,1,147,35.0,24.3,MODERATE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,22,2,113,45.0,32.8,LOW
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,15,3,272,18.0,10.1,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,7,5,426,35.0,13.9,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,11,1,472,45.0,7.4,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,11,6,504,20.0,5.0,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,7,4,149,14.0,9.7,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,13,6,305,25.0,13.1,HEAVY
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,13,5,204,20.0,12.7,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,4,1,435,45.0,17.5,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,15,1,107,45.0,33.1,LOW
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,12,6,250,16.0,9.3,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,18,1,182,18.0,5.6,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,11,1,380,18.0,5.0,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,18,1,460,25.0,5.0,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,23,6,393,22.0,9.5,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,2,1,121,20.0,14.4,HEAVY
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,13,5,105,14.0,10.3,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,0,2,468,14.0,5.0,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,17,4,373,14.0,5.0,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,1,5,133,16.0,11.3,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,10,6,117,20.0,6.8,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,1,0,164,35.0,23.7,MODERATE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,9,4,227,35.0,10.0,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,19,3,262,35.0,9.4,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,0,3,281,25.0,13.8,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,2,0,250,45.0,26.3,MODERATE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,12,5,386,16.0,7.0,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,6,1,216,16.0,9.9,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,3,6,313,25.0,12.9,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,17,2,178,45.0,14.0,HEAVY
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,14,2,228,25.0,15.2,HEAVY
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,15,4,173,18.0,12.0,HEAVY
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,14,1,309,20.0,10.4,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,18,0,262,16.0,5.0,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,14,2,162,14.0,9.5,SEVERE
